respondent_id,choice_set,alternative,alternative_name,product_type,sugar_content,health_label,price,choice,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q27,q28,q29,q18,q19,q20,q30,q31,q32,q33,q34,q35,q36,q37,q38,q39,q40,q41,q42,q43,q44,q45,q46,q47,q48,q49,gender,age,income,education,diabetes,family_diabetes,sugar_substitute_usage,age_continuous,age_std,income_continuous,income_std,education_level,sugar_free
30,1,3,구매안함,,,,,0,4,4,4,4,4,4,5,5,5,5,5,4,3,3,3,5,5,5,3,3,2,5,5,5,4,4,5,2,3,4,4,5,5,5,4,2,4,3,0,2,1,5,1,2,2,35,-0.627910718895614,150,-1.4955999564461644,5,
30,2,1,제품 A,알반당,알반당,0.0,3.0,0,4,4,4,4,4,4,5,5,5,5,5,4,3,3,3,5,5,5,3,3,2,5,5,5,4,4,5,2,3,4,4,5,5,5,4,2,4,3,0,2,1,5,1,2,2,35,-0.627910718895614,150,-1.4955999564461644,5,0.0
30,2,2,제품 B,무설탕,무설탕,1.0,2.5,1,4,4,4,4,4,4,5,5,5,5,5,4,3,3,3,5,5,5,3,3,2,5,5,5,4,4,5,2,3,4,4,5,5,5,4,2,4,3,0,2,1,5,1,2,2,35,-0.627910718895614,150,-1.4955999564461644,5,1.0
30,2,3,구매안함,,,,,0,4,4,4,4,4,4,5,5,5,5,5,4,3,3,3,5,5,5,3,3,2,5,5,5,4,4,5,2,3,4,4,5,5,5,4,2,4,3,0,2,1,5,1,2,2,35,-0.627910718895614,150,-1.4955999564461644,5,
30,3,1,제품 A,알반당,무설탕,0.0,2.0,1,4,4,4,4,4,4,5,5,5,5,5,4,3,3,3,5,5,5,3,3,2,5,5,5,4,4,5,2,3,4,4,5,5,5,4,2,4,3,0,2,1,5,1,2,2,35,-0.627910718895614,150,-1.4955999564461644,5,1.0
30,3,2,제품 B,무설탕,무설탕,1.0,3.0,0,4,4,4,4,4,4,5,5,5,5,5,4,3,3,3,5,5,5,3,3,2,5,5,5,4,4,5,2,3,4,4,5,5,5,4,2,4,3,0,2,1,5,1,2,2,35,-0.627910718895614,150,-1.4955999564461644,5,1.0
30,3,3,구매안함,,,,,0,4,4,4,4,4,4,5,5,5,5,5,4,3,3,3,5,5,5,3,3,2,5,5,5,4,4,5,2,3,4,4,5,5,5,4,2,4,3,0,2,1,5,1,2,2,35,-0.627910718895614,150,-1.4955999564461644,5,
30,4,1,제품 A,알반당,알반당,1.0,2.0,1,4,4,4,4,4,4,5,5,5,5,5,4,3,3,3,5,5,5,3,3,2,5,5,5,4,4,5,2,3,4,4,5,5,5,4,2,4,3,0,2,1,5,1,2,2,35,-0.627910718895614,150,-1.4955999564461644,5,0.0
30,4,2,제품 B,무설탕,알반당,0.0,2.5,0,4,4,4,4,4,4,5,5,5,5,5,4,3,3,3,5,5,5,3,3,2,5,5,5,4,4,5,2,3,4,4,5,5,5,4,2,4,3,0,2,1,5,1,2,2,35,-0.627910718895614,150,-1.4955999564461644,5,0.0
30,4,3,구매안함,,,,,0,4,4,4,4,4,4,5,5,5,5,5,4,3,3,3,5,5,5,3,3,2,5,5,5,4,4,5,2,3,4,4,5,5,5,4,2,4,3,0,2,1,5,1,2,2,35,-0.627910718895614,150,-1.4955999564461644,5,
30,5,1,제품 A,알반당,무설탕,0.0,2.5,1,4,4,4,4,4,4,5,5,5,5,5,4,3,3,3,5,5,5,3,3,2,5,5,5,4,4,5,2,3,4,4,5,5,5,4,2,4,3,0,2,1,5,1,2,2,35,-0.627910718895614,150,-1.4955999564461644,5,1.0
30,5,2,제품 B,무설탕,알반당,1.0,3.0,0,4,4,4,4,4,4,5,5,5,5,5,4,3,3,3,5,5,5,3,3,2,5,5,5,4,4,5,2,3,4,4,5,5,5,4,2,4,3,0,2,1,5,1,2,2,35,-0.627910718895614,150,-1.4955999564461644,5,0.0
30,5,3,구매안함,,,,,0,4,4,4,4,4,4,5,5,5,5,5,4,3,3,3,5,5,5,3,3,2,5,5,5,4,4,5,2,3,4,4,5,5,5,4,2,4,3,0,2,1,5,1,2,2,35,-0.627910718895614,150,-1.4955999564461644,5,
30,6,1,제품 A,알반당,알반당,1.0,3.0,0,4,4,4,4,4,4,5,5,5,5,5,4,3,3,3,5,5,5,3,3,2,5,5,5,4,4,5,2,3,4,4,5,5,5,4,2,4,3,0,2,1,5,1,2,2,35,-0.627910718895614,150,-1.4955999564461644,5,0.0
30,6,2,제품 B,무설탕,무설탕,0.0,2.0,1,4,4,4,4,4,4,5,5,5,5,5,4,3,3,3,5,5,5,3,3,2,5,5,5,4,4,5,2,3,4,4,5,5,5,4,2,4,3,0,2,1,5,1,2,2,35,-0.627910718895614,150,-1.4955999564461644,5,1.0
30,6,3,구매안함,,,,,0,4,4,4,4,4,4,5,5,5,5,5,4,3,3,3,5,5,5,3,3,2,5,5,5,4,4,5,2,3,4,4,5,5,5,4,2,4,3,0,2,1,5,1,2,2,35,-0.627910718895614,150,-1.4955999564461644,5,
31,1,1,제품 A,무설탕,무설탕,1.0,2.5,1,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,3,2,3,4,2,3,3,4,2,3,4,3,2,2,3,2,2,3,3,3,0,4,4,4,2,3,3,55,1.0263440264679309,450,0.789602461477789,4,1.0
31,1,2,제품 B,알반당,알반당,0.0,2.0,0,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,3,2,3,4,2,3,3,4,2,3,4,3,2,2,3,2,2,3,3,3,0,4,4,4,2,3,3,55,1.0263440264679309,450,0.789602461477789,4,0.0
31,1,3,구매안함,,,,,0,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,3,2,3,4,2,3,3,4,2,3,4,3,2,2,3,2,2,3,3,3,0,4,4,4,2,3,3,55,1.0263440264679309,450,0.789602461477789,4,
31,2,1,제품 A,알반당,알반당,0.0,3.0,0,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,3,2,3,4,2,3,3,4,2,3,4,3,2,2,3,2,2,3,3,3,0,4,4,4,2,3,3,55,1.0263440264679309,450,0.789602461477789,4,0.0
31,2,2,제품 B,무설탕,무설탕,1.0,2.5,1,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,3,2,3,4,2,3,3,4,2,3,4,3,2,2,3,2,2,3,3,3,0,4,4,4,2,3,3,55,1.0263440264679309,450,0.789602461477789,4,1.0
31,2,3,구매안함,,,,,0,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,3,2,3,4,2,3,3,4,2,3,4,3,2,2,3,2,2,3,3,3,0,4,4,4,2,3,3,55,1.0263440264679309,450,0.789602461477789,4,
31,3,1,제품 A,알반당,무설탕,0.0,2.0,0,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,3,2,3,4,2,3,3,4,2,3,4,3,2,2,3,2,2,3,3,3,0,4,4,4,2,3,3,55,1.0263440264679309,450,0.789602461477789,4,1.0
31,3,2,제품 B,무설탕,무설탕,1.0,3.0,1,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,3,2,3,4,2,3,3,4,2,3,4,3,2,2,3,2,2,3,3,3,0,4,4,4,2,3,3,55,1.0263440264679309,450,0.789602461477789,4,1.0
31,3,3,구매안함,,,,,0,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,3,2,3,4,2,3,3,4,2,3,4,3,2,2,3,2,2,3,3,3,0,4,4,4,2,3,3,55,1.0263440264679309,450,0.789602461477789,4,
31,4,1,제품 A,알반당,알반당,1.0,2.0,1,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,3,2,3,4,2,3,3,4,2,3,4,3,2,2,3,2,2,3,3,3,0,4,4,4,2,3,3,55,1.0263440264679309,450,0.789602461477789,4,0.0
31,4,2,제품 B,무설탕,알반당,0.0,2.5,0,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,3,2,3,4,2,3,3,4,2,3,4,3,2,2,3,2,2,3,3,3,0,4,4,4,2,3,3,55,1.0263440264679309,450,0.789602461477789,4,0.0
31,4,3,구매안함,,,,,0,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,3,2,3,4,2,3,3,4,2,3,4,3,2,2,3,2,2,3,3,3,0,4,4,4,2,3,3,55,1.0263440264679309,450,0.789602461477789,4,
31,5,1,제품 A,알반당,무설탕,0.0,2.5,0,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,3,2,3,4,2,3,3,4,2,3,4,3,2,2,3,2,2,3,3,3,0,4,4,4,2,3,3,55,1.0263440264679309,450,0.789602461477789,4,1.0
31,5,2,제품 B,무설탕,알반당,1.0,3.0,1,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,3,2,3,4,2,3,3,4,2,3,4,3,2,2,3,2,2,3,3,3,0,4,4,4,2,3,3,55,1.0263440264679309,450,0.789602461477789,4,0.0
31,5,3,구매안함,,,,,0,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,3,2,3,4,2,3,3,4,2,3,4,3,2,2,3,2,2,3,3,3,0,4,4,4,2,3,3,55,1.0263440264679309,450,0.789602461477789,4,
31,6,1,제품 A,알반당,알반당,1.0,3.0,1,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,3,2,3,4,2,3,3,4,2,3,4,3,2,2,3,2,2,3,3,3,0,4,4,4,2,3,3,55,1.0263440264679309,450,0.789602461477789,4,0.0
31,6,2,제품 B,무설탕,무설탕,0.0,2.0,0,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,3,2,3,4,2,3,3,4,2,3,4,3,2,2,3,2,2,3,3,3,0,4,4,4,2,3,3,55,1.0263440264679309,450,0.789602461477789,4,1.0
31,6,3,구매안함,,,,,0,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,3,2,3,4,2,3,3,4,2,3,4,3,2,2,3,2,2,3,3,3,0,4,4,4,2,3,3,55,1.0263440264679309,450,0.789602461477789,4,
32,1,1,제품 A,무설탕,무설탕,1.0,2.5,1,4,4,3,3,4,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,2,4,4,4,4,3,2,3,3,1,3,3,4,1,2,3,45,0.1992166537861584,350,0.0278683221698045,4,1.0
32,1,2,제품 B,알반당,알반당,0.0,2.0,0,4,4,3,3,4,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,2,4,4,4,4,3,2,3,3,1,3,3,4,1,2,3,45,0.1992166537861584,350,0.0278683221698045,4,0.0
32,1,3,구매안함,,,,,0,4,4,3,3,4,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,2,4,4,4,4,3,2,3,3,1,3,3,4,1,2,3,45,0.1992166537861584,350,0.0278683221698045,4,
32,2,1,제품 A,알반당,알반당,0.0,3.0,0,4,4,3,3,4,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,2,4,4,4,4,3,2,3,3,1,3,3,4,1,2,3,45,0.1992166537861584,350,0.0278683221698045,4,0.0
32,2,2,제품 B,무설탕,무설탕,1.0,2.5,1,4,4,3,3,4,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,2,4,4,4,4,3,2,3,3,1,3,3,4,1,2,3,45,0.1992166537861584,350,0.0278683221698045,4,1.0
32,2,3,구매안함,,,,,0,4,4,3,3,4,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,2,4,4,4,4,3,2,3,3,1,3,3,4,1,2,3,45,0.1992166537861584,350,0.0278683221698045,4,
32,3,1,제품 A,알반당,무설탕,0.0,2.0,1,4,4,3,3,4,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,2,4,4,4,4,3,2,3,3,1,3,3,4,1,2,3,45,0.1992166537861584,350,0.0278683221698045,4,1.0
32,3,2,제품 B,무설탕,무설탕,1.0,3.0,0,4,4,3,3,4,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,2,4,4,4,4,3,2,3,3,1,3,3,4,1,2,3,45,0.1992166537861584,350,0.0278683221698045,4,1.0
32,3,3,구매안함,,,,,0,4,4,3,3,4,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,2,4,4,4,4,3,2,3,3,1,3,3,4,1,2,3,45,0.1992166537861584,350,0.0278683221698045,4,
32,4,1,제품 A,알반당,알반당,1.0,2.0,1,4,4,3,3,4,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,2,4,4,4,4,3,2,3,3,1,3,3,4,1,2,3,45,0.1992166537861584,350,0.0278683221698045,4,0.0
32,4,2,제품 B,무설탕,알반당,0.0,2.5,0,4,4,3,3,4,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,2,4,4,4,4,3,2,3,3,1,3,3,4,1,2,3,45,0.1992166537861584,350,0.0278683221698045,4,0.0
32,4,3,구매안함,,,,,0,4,4,3,3,4,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,2,4,4,4,4,3,2,3,3,1,3,3,4,1,2,3,45,0.1992166537861584,350,0.0278683221698045,4,
32,5,1,제품 A,알반당,무설탕,0.0,2.5,1,4,4,3,3,4,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,2,4,4,4,4,3,2,3,3,1,3,3,4,1,2,3,45,0.1992166537861584,350,0.0278683221698045,4,1.0
32,5,2,제품 B,무설탕,알반당,1.0,3.0,0,4,4,3,3,4,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,2,4,4,4,4,3,2,3,3,1,3,3,4,1,2,3,45,0.1992166537861584,350,0.0278683221698045,4,0.0
32,5,3,구매안함,,,,,0,4,4,3,3,4,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,2,4,4,4,4,3,2,3,3,1,3,3,4,1,2,3,45,0.1992166537861584,350,0.0278683221698045,4,
32,6,1,제품 A,알반당,알반당,1.0,3.0,0,4,4,3,3,4,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,2,4,4,4,4,3,2,3,3,1,3,3,4,1,2,3,45,0.1992166537861584,350,0.0278683221698045,4,0.0
32,6,2,제품 B,무설탕,무설탕,0.0,2.0,1,4,4,3,3,4,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,2,4,4,4,4,3,2,3,3,1,3,3,4,1,2,3,45,0.1992166537861584,350,0.0278683221698045,4,1.0
32,6,3,구매안함,,,,,0,4,4,3,3,4,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,2,4,4,4,4,3,2,3,3,1,3,3,4,1,2,3,45,0.1992166537861584,350,0.0278683221698045,4,
33,1,1,제품 A,무설탕,무설탕,1.0,2.5,0,3,3,2,3,4,3,2,2,3,3,3,2,4,4,4,3,2,3,5,3,3,3,5,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,1,4,1,4,2,3,3,55,1.0263440264679309,150,-1.4955999564461644,4,1.0
33,1,2,제품 B,알반당,알반당,0.0,2.0,0,3,3,2,3,4,3,2,2,3,3,3,2,4,4,4,3,2,3,5,3,3,3,5,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,1,4,1,4,2,3,3,55,1.0263440264679309,150,-1.4955999564461644,4,0.0
33,1,3,구매안함,,,,,1,3,3,2,3,4,3,2,2,3,3,3,2,4,4,4,3,2,3,5,3,3,3,5,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,1,4,1,4,2,3,3,55,1.0263440264679309,150,-1.4955999564461644,4,
33,2,1,제품 A,알반당,알반당,0.0,3.0,0,3,3,2,3,4,3,2,2,3,3,3,2,4,4,4,3,2,3,5,3,3,3,5,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,1,4,1,4,2,3,3,55,1.0263440264679309,150,-1.4955999564461644,4,0.0
33,2,2,제품 B,무설탕,무설탕,1.0,2.5,0,3,3,2,3,4,3,2,2,3,3,3,2,4,4,4,3,2,3,5,3,3,3,5,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,1,4,1,4,2,3,3,55,1.0263440264679309,150,-1.4955999564461644,4,1.0
33,2,3,구매안함,,,,,1,3,3,2,3,4,3,2,2,3,3,3,2,4,4,4,3,2,3,5,3,3,3,5,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,1,4,1,4,2,3,3,55,1.0263440264679309,150,-1.4955999564461644,4,
33,3,1,제품 A,알반당,무설탕,0.0,2.0,0,3,3,2,3,4,3,2,2,3,3,3,2,4,4,4,3,2,3,5,3,3,3,5,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,1,4,1,4,2,3,3,55,1.0263440264679309,150,-1.4955999564461644,4,1.0
33,3,2,제품 B,무설탕,무설탕,1.0,3.0,0,3,3,2,3,4,3,2,2,3,3,3,2,4,4,4,3,2,3,5,3,3,3,5,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,1,4,1,4,2,3,3,55,1.0263440264679309,150,-1.4955999564461644,4,1.0
33,3,3,구매안함,,,,,1,3,3,2,3,4,3,2,2,3,3,3,2,4,4,4,3,2,3,5,3,3,3,5,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,1,4,1,4,2,3,3,55,1.0263440264679309,150,-1.4955999564461644,4,
33,4,1,제품 A,알반당,알반당,1.0,2.0,1,3,3,2,3,4,3,2,2,3,3,3,2,4,4,4,3,2,3,5,3,3,3,5,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,1,4,1,4,2,3,3,55,1.0263440264679309,150,-1.4955999564461644,4,0.0
33,4,2,제품 B,무설탕,알반당,0.0,2.5,0,3,3,2,3,4,3,2,2,3,3,3,2,4,4,4,3,2,3,5,3,3,3,5,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,1,4,1,4,2,3,3,55,1.0263440264679309,150,-1.4955999564461644,4,0.0
33,4,3,구매안함,,,,,0,3,3,2,3,4,3,2,2,3,3,3,2,4,4,4,3,2,3,5,3,3,3,5,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,1,4,1,4,2,3,3,55,1.0263440264679309,150,-1.4955999564461644,4,
33,5,1,제품 A,알반당,무설탕,0.0,2.5,0,3,3,2,3,4,3,2,2,3,3,3,2,4,4,4,3,2,3,5,3,3,3,5,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,1,4,1,4,2,3,3,55,1.0263440264679309,150,-1.4955999564461644,4,1.0
33,5,2,제품 B,무설탕,알반당,1.0,3.0,0,3,3,2,3,4,3,2,2,3,3,3,2,4,4,4,3,2,3,5,3,3,3,5,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,1,4,1,4,2,3,3,55,1.0263440264679309,150,-1.4955999564461644,4,0.0
33,5,3,구매안함,,,,,1,3,3,2,3,4,3,2,2,3,3,3,2,4,4,4,3,2,3,5,3,3,3,5,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,1,4,1,4,2,3,3,55,1.0263440264679309,150,-1.4955999564461644,4,
33,6,1,제품 A,알반당,알반당,1.0,3.0,0,3,3,2,3,4,3,2,2,3,3,3,2,4,4,4,3,2,3,5,3,3,3,5,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,1,4,1,4,2,3,3,55,1.0263440264679309,150,-1.4955999564461644,4,0.0
33,6,2,제품 B,무설탕,무설탕,0.0,2.0,0,3,3,2,3,4,3,2,2,3,3,3,2,4,4,4,3,2,3,5,3,3,3,5,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,1,4,1,4,2,3,3,55,1.0263440264679309,150,-1.4955999564461644,4,1.0
33,6,3,구매안함,,,,,1,3,3,2,3,4,3,2,2,3,3,3,2,4,4,4,3,2,3,5,3,3,3,5,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,1,4,1,4,2,3,3,55,1.0263440264679309,150,-1.4955999564461644,4,
34,1,1,제품 A,무설탕,무설탕,1.0,2.5,0,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,4,2,3,3,3,4,3,3,2,3,3,2,3,3,2,3,3,0,3,4,4,1,3,3,45,0.1992166537861584,450,0.789602461477789,4,1.0
34,1,2,제품 B,알반당,알반당,0.0,2.0,1,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,4,2,3,3,3,4,3,3,2,3,3,2,3,3,2,3,3,0,3,4,4,1,3,3,45,0.1992166537861584,450,0.789602461477789,4,0.0
34,1,3,구매안함,,,,,0,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,4,2,3,3,3,4,3,3,2,3,3,2,3,3,2,3,3,0,3,4,4,1,3,3,45,0.1992166537861584,450,0.789602461477789,4,
34,2,1,제품 A,알반당,알반당,0.0,3.0,0,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,4,2,3,3,3,4,3,3,2,3,3,2,3,3,2,3,3,0,3,4,4,1,3,3,45,0.1992166537861584,450,0.789602461477789,4,0.0
34,2,2,제품 B,무설탕,무설탕,1.0,2.5,1,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,4,2,3,3,3,4,3,3,2,3,3,2,3,3,2,3,3,0,3,4,4,1,3,3,45,0.1992166537861584,450,0.789602461477789,4,1.0
34,2,3,구매안함,,,,,0,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,4,2,3,3,3,4,3,3,2,3,3,2,3,3,2,3,3,0,3,4,4,1,3,3,45,0.1992166537861584,450,0.789602461477789,4,
34,3,1,제품 A,알반당,무설탕,0.0,2.0,1,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,4,2,3,3,3,4,3,3,2,3,3,2,3,3,2,3,3,0,3,4,4,1,3,3,45,0.1992166537861584,450,0.789602461477789,4,1.0
34,3,2,제품 B,무설탕,무설탕,1.0,3.0,0,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,4,2,3,3,3,4,3,3,2,3,3,2,3,3,2,3,3,0,3,4,4,1,3,3,45,0.1992166537861584,450,0.789602461477789,4,1.0
34,3,3,구매안함,,,,,0,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,4,2,3,3,3,4,3,3,2,3,3,2,3,3,2,3,3,0,3,4,4,1,3,3,45,0.1992166537861584,450,0.789602461477789,4,
34,4,1,제품 A,알반당,알반당,1.0,2.0,1,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,4,2,3,3,3,4,3,3,2,3,3,2,3,3,2,3,3,0,3,4,4,1,3,3,45,0.1992166537861584,450,0.789602461477789,4,0.0
34,4,2,제품 B,무설탕,알반당,0.0,2.5,0,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,4,2,3,3,3,4,3,3,2,3,3,2,3,3,2,3,3,0,3,4,4,1,3,3,45,0.1992166537861584,450,0.789602461477789,4,0.0
34,4,3,구매안함,,,,,0,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,4,2,3,3,3,4,3,3,2,3,3,2,3,3,2,3,3,0,3,4,4,1,3,3,45,0.1992166537861584,450,0.789602461477789,4,
34,5,1,제품 A,알반당,무설탕,0.0,2.5,1,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,4,2,3,3,3,4,3,3,2,3,3,2,3,3,2,3,3,0,3,4,4,1,3,3,45,0.1992166537861584,450,0.789602461477789,4,1.0
34,5,2,제품 B,무설탕,알반당,1.0,3.0,0,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,4,2,3,3,3,4,3,3,2,3,3,2,3,3,2,3,3,0,3,4,4,1,3,3,45,0.1992166537861584,450,0.789602461477789,4,0.0
34,5,3,구매안함,,,,,0,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,4,2,3,3,3,4,3,3,2,3,3,2,3,3,2,3,3,0,3,4,4,1,3,3,45,0.1992166537861584,450,0.789602461477789,4,
34,6,1,제품 A,알반당,알반당,1.0,3.0,0,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,4,2,3,3,3,4,3,3,2,3,3,2,3,3,2,3,3,0,3,4,4,1,3,3,45,0.1992166537861584,450,0.789602461477789,4,0.0
34,6,2,제품 B,무설탕,무설탕,0.0,2.0,0,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,4,2,3,3,3,4,3,3,2,3,3,2,3,3,2,3,3,0,3,4,4,1,3,3,45,0.1992166537861584,450,0.789602461477789,4,1.0
34,6,3,구매안함,,,,,1,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,3,4,2,3,3,3,4,3,3,2,3,3,2,3,3,2,3,3,0,3,4,4,1,3,3,45,0.1992166537861584,450,0.789602461477789,4,
35,1,1,제품 A,무설탕,무설탕,1.0,2.5,1,4,4,3,4,3,4,4,3,3,3,4,3,4,4,4,4,4,4,3,3,2,3,3,2,2,4,2,3,3,3,3,2,2,2,3,4,3,3,0,3,3,4,2,3,2,45,0.1992166537861584,350,0.0278683221698045,4,1.0
35,1,2,제품 B,알반당,알반당,0.0,2.0,0,4,4,3,4,3,4,4,3,3,3,4,3,4,4,4,4,4,4,3,3,2,3,3,2,2,4,2,3,3,3,3,2,2,2,3,4,3,3,0,3,3,4,2,3,2,45,0.1992166537861584,350,0.0278683221698045,4,0.0
35,1,3,구매안함,,,,,0,4,4,3,4,3,4,4,3,3,3,4,3,4,4,4,4,4,4,3,3,2,3,3,2,2,4,2,3,3,3,3,2,2,2,3,4,3,3,0,3,3,4,2,3,2,45,0.1992166537861584,350,0.0278683221698045,4,
35,2,1,제품 A,알반당,알반당,0.0,3.0,0,4,4,3,4,3,4,4,3,3,3,4,3,4,4,4,4,4,4,3,3,2,3,3,2,2,4,2,3,3,3,3,2,2,2,3,4,3,3,0,3,3,4,2,3,2,45,0.1992166537861584,350,0.0278683221698045,4,0.0
35,2,2,제품 B,무설탕,무설탕,1.0,2.5,1,4,4,3,4,3,4,4,3,3,3,4,3,4,4,4,4,4,4,3,3,2,3,3,2,2,4,2,3,3,3,3,2,2,2,3,4,3,3,0,3,3,4,2,3,2,45,0.1992166537861584,350,0.0278683221698045,4,1.0
35,2,3,구매안함,,,,,0,4,4,3,4,3,4,4,3,3,3,4,3,4,4,4,4,4,4,3,3,2,3,3,2,2,4,2,3,3,3,3,2,2,2,3,4,3,3,0,3,3,4,2,3,2,45,0.1992166537861584,350,0.0278683221698045,4,
35,3,1,제품 A,알반당,무설탕,0.0,2.0,1,4,4,3,4,3,4,4,3,3,3,4,3,4,4,4,4,4,4,3,3,2,3,3,2,2,4,2,3,3,3,3,2,2,2,3,4,3,3,0,3,3,4,2,3,2,45,0.1992166537861584,350,0.0278683221698045,4,1.0
35,3,2,제품 B,무설탕,무설탕,1.0,3.0,0,4,4,3,4,3,4,4,3,3,3,4,3,4,4,4,4,4,4,3,3,2,3,3,2,2,4,2,3,3,3,3,2,2,2,3,4,3,3,0,3,3,4,2,3,2,45,0.1992166537861584,350,0.0278683221698045,4,1.0
